"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF","hasPool","hasFirePlaces","has2ndFloor","GrupoPrecio"
"1","1_story_1946_","RL",0.322269583727726,"Pave","NA","IR2","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,"1960_1970","1960_1970","Hip","CompShg","HdBoard","Plywood","None",-0.648218280544328,"TA","TA","CBlock","TA","TA","No","Unf",0.750869804345317,"Unf",-0.329600200627885,-0.843623219274788,-0.327668943062088,"GasA","TA","Y","SBrkr",-0.646688818706451,-0.912270114791694,-0.123049011465815,-1.36976753739145,1.04483140067584,-0.266765854569173,-1.10036023358018,-0.810604124025065,-1.19633622058174,-0.174416917056839,"TA",-1.76619914861549,"Typ",-0.949715100282569,"NA","Detchd",-0.683727948015153,"Unf",-1.329740777044,-0.806103233882539,"TA","TA","Y",0.241535406157378,-0.770363656834113,-0.341591186632703,-0.135129762649822,3.10743637828581,0,"NA","NA","NA",-0.129509323682942,"9","2008","WD","Normal",-0.672333848359213,-1.05085663802096,-0.3139476580678,0.748017814205382,"FALSE","FALSE",TRUE,"Barato"
"2","2_story_1945_","C (all)",-0.241973584475351,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Feedr","Norm","1Fam","2Story",4,4,"1910_1920","1940_1950","Gambrel","CompShg","BrkFace","BrkFace","None",-0.648218280544328,"TA","Fa","BrkTil","TA","TA","No","Unf",-1.00965314094365,"Unf",-0.329600200627885,0.229041277588568,-0.969875110345322,"GasA","TA","N","SBrkr",-1.37106924928892,0.67577194585718,-0.123049011465815,-0.486632722888607,-0.787015860249336,-0.266765854569173,-1.10036023358018,-0.810604124025065,0.12747844973412,-0.174416917056839,"TA",-0.409517014543848,"Typ",-0.949715100282569,"NA","Detchd",-2.34187057643514,"Unf",-1.329740777044,-1.34487481648477,"TA","Fa","N",-0.731920010491399,0.0709143086097764,2.50031040907184,-0.135129762649822,-0.27488477009803,0,"NA","MnPrv","NA",-0.129509323682942,"7","2008","WD","Normal",-2.46185396780631,-0.852613995259017,-1.48313203983754,0.20275644855891,"FALSE","FALSE",TRUE,"Barato"
"3","1_story_1946_","RL",0.0559336746542502,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.648218280544328,"TA","TA","PConc","Gd","TA","No","Unf",-1.00965314094365,"Unf",-0.329600200627885,1.24286763749318,0.124073037726499,"GasA","Ex","Y","SBrkr",-0.137143648905094,-0.912270114791694,-0.123049011465815,-0.966360276445709,-0.787015860249336,-0.266765854569173,-1.10036023358018,1.12623758824721,0.12747844973412,-0.174416917056839,"TA",-0.409517014543848,"Typ",-0.949715100282569,"NA","Attchd",0.619098402886268,"Unf",0.178788675905076,0.884160554673495,"TA","TA","Y",1.99375515612518,0.226706524432719,-0.341591186632703,-0.135129762649822,-0.27488477009803,0,"NA","NA","NA",-0.129509323682942,"6","2009","WD","Normal",-0.65512692413376,-0.534308906880685,-0.898539848952669,1.59620216076656,"FALSE","FALSE",TRUE,"Barato"
"4","1_story_PUD_1946_","RL",-0.348305891464382,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,"1990_","1990_","Hip","CompShg","MetalSd","MetalSd","BrkFace",1.93536471937509,"Ex","TA","PConc","Ex","TA","No","Unf",0.0796256420302563,"Unf",-0.329600200627885,1.69320568575437,1.72348383457258,"GasA","Ex","Y","SBrkr",1.66692168201322,-0.912270114791694,-0.123049011465815,0.461919485281119,1.04483140067584,-0.266765854569173,0.744964381740619,-0.810604124025065,-1.19633622058174,-0.174416917056839,"Ex",-0.409517014543848,"Typ",0.576612739457274,"Gd","Attchd",1.01389426679579,"RFn",0.178788675905076,0.377081418106685,"TA","TA","Y",0.630917572816888,0.507132512914015,-0.341591186632703,-0.135129762649822,-0.27488477009803,0,"NA","NA","NA",-0.129509323682942,"2","2010","WD","Normal",2.35436412289794,1.2945492763457,0.855236723701938,0.517796348710205,"FALSE","FALSE",TRUE,"Caro"
"5","1_story_1946_","FV",0.0858633145074573,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.648218280544328,"Gd","TA","PConc","Gd","TA","Av","Unf",-0.952322678681865,"Unf",-0.329600200627885,2.45357545568283,1.48906637427147,"GasA","Ex","Y","SBrkr",1.40250905335955,-0.912270114791694,-0.123049011465815,0.252583825547111,-0.787015860249336,-0.266765854569173,0.744964381740619,-0.810604124025065,0.12747844973412,-0.174416917056839,"Gd",0.268824052491974,"Typ",-0.949715100282569,"NA","Attchd",1.05337385318674,"RFn",1.68731812885415,1.69760000291609,"TA","TA","Y",-0.731920010491399,1.50420269418085,-0.341591186632703,-0.135129762649822,-0.27488477009803,0,"NA","NA","NA",-0.129509323682942,"7","2007","WD","Normal",1.14643804227115,1.02650288613237,-0.3139476580678,-0.28192032090462,"FALSE","FALSE",TRUE,"Caro"
"6","2_story_1946_","RL",-0.104196212830419,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",1.50894810773791,"Gd","TA","PConc","Ex","TA","Av","Unf",-1.00965314094365,"Unf",-0.329600200627885,1.34696587980481,0.236398070787445,"GasA","Ex","Y","SBrkr",-0.0104459310085405,2.2495501556619,-0.123049011465815,2.03411751307508,-0.787015860249336,-0.266765854569173,0.744964381740619,1.12623758824721,1.45129312004998,-0.174416917056839,"Gd",1.62550618656362,"Typ",0.576612739457274,"Gd","BuiltIn",0.974414680404837,"RFn",1.68731812885415,1.83493393573626,"TA","TA","Y",0.603104560912638,1.58209880209232,-0.341591186632703,-0.135129762649822,-0.27488477009803,0,"NA","NA","NA",-0.129509323682942,"10","2007","WD","Normal",2.30446404264412,1.45090967063681,0.270644532817069,0.911596223899323,"FALSE","FALSE",TRUE,"Caro"
"7","1_story_1945_","RL",0.0263828910017166,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,"1910_1920","1940_1950","Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.648218280544328,"TA","TA","BrkTil","TA","TA","No","Unf",-0.751666060765619,"Unf",-0.329600200627885,-0.447597297437051,-1.43626818240273,"GasA","Fa","N","SBrkr",-0.858769781272422,-0.912270114791694,-0.123049011465815,-1.53767218113644,-0.787015860249336,-0.266765854569173,-1.10036023358018,-0.810604124025065,-1.19633622058174,-0.174416917056839,"TA",-1.08785808157967,"Typ",-0.949715100282569,"NA","Basment",-2.34187057643514,"Unf",-1.329740777044,-0.732154193133213,"Fa","TA","Y",-0.731920010491399,-0.770363656834113,0.930655457955957,-0.135129762649822,-0.27488477009803,0,"NA","NA","Shed",2.97871444470767,"5","2010","COD","Abnorml",-1.72195622611184,-1.79217243595471,-1.48313203983754,-0.699954034566915,"FALSE","FALSE",TRUE,"Barato"
"8","2_story_1946_","FV",-0.131473859278912,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","BrkFace",4.16778109794625,"Gd","TA","PConc","Ex","TA","No","Unf",-1.00965314094365,"Unf",-0.329600200627885,1.14329540571683,0.0166317017551594,"GasA","Ex","Y","SBrkr",-0.258332770371363,1.32002254231803,-0.123049011465815,0.98525863461614,-0.787015860249336,-0.266765854569173,0.744964381740619,1.12623758824721,0.12747844973412,-0.174416917056839,"Gd",1.62550618656362,"Typ",0.576612739457274,"Gd","Attchd",0.934935094013885,"RFn",0.178788675905076,0.757390770531792,"TA","TA","Y",0.241535406157378,-0.0692986856308719,-0.341591186632703,-0.135129762649822,-0.27488477009803,0,"NA","NA","NA",-0.129509323682942,"8","2008","WD","Normal",1.15160011953879,0.65375087474195,0.270644532817069,-0.0456403957911491,"FALSE","FALSE",TRUE,"Caro"
"9","1_5 story_fin","RL",-0.112531049245236,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,4,"1950_1960","1970_1980","Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.648218280544328,"TA","TA","CBlock","TA","Fa","No","Unf",0.050960410899364,"Unf",-0.329600200627885,0.00500375609179109,-0.127437362388228,"GasA","Gd","Y","SBrkr",0.19061783869686,0.606830000110448,-0.123049011465815,0.686519203537399,-0.787015860249336,-0.266765854569173,0.744964381740619,-0.810604124025065,1.45129312004998,-0.174416917056839,"TA",0.268824052491974,"Typ",-0.949715100282569,"NA","Attchd",-0.99956463914277,"Unf",-1.329740777044,-0.948719241041954,"TA","TA","Y",0.533572031152011,-0.770363656834113,-0.341591186632703,-0.135129762649822,-0.27488477009803,0,"NA","NA","NA",-0.129509323682942,"10","2006","WD","Normal",-0.794503010359928,0.380120184732506,-0.3139476580678,-0.0638157746460315,"FALSE","FALSE",TRUE,"Barato"
"10","1_5 story_fin","RM",-0.550109961023137,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,5,"1930_1940","1940_1950","Gable","CompShg","AsbShng","AsbShng","None",-0.648218280544328,"TA","TA","PConc","TA","TA","No","Unf",-1.00965314094365,"Unf",-0.329600200627885,0.416870714803038,-0.767201681126659,"GasA","Gd","Y","SBrkr",-1.0322905688264,-0.0778348404088271,-0.123049011465815,-0.909665201934415,-0.787015860249336,-0.266765854569173,-1.10036023358018,-0.810604124025065,0.12747844973412,-0.174416917056839,"TA",-1.76619914861549,"Typ",-0.949715100282569,"NA","Detchd",-0.0125749793689665,"Unf",-1.329740777044,-1.27092577573545,"TA","TA","P",-0.731920010491399,-0.770363656834113,1.97158453080122,-0.135129762649822,-0.27488477009803,0,"NA","MnPrv","NA",-0.129509323682942,"6","2007","WD","Normal",-1.42943851427914,-1.0075783146011,-1.48313203983754,-0.318271078614385,"FALSE","FALSE",TRUE,"Barato"
