"","LotArea","GrLivArea","MSSubClass","2ndFlrSF","BedroomAbvGr","Neighborhood","GarageType","MasVnrArea","Total_porch_SF","FullBath","OverallCond","PavedDrive","YearBuilt","BldgType","1stFlrSF","BsmtUnfSF","BsmtQual","TotalBsmtSF","OverallQual","BsmtFinSF1","SaleCondition","GarageArea","FireplaceQu","SaleType","KitchenQual","SalePrice","GrupoPrecio"
"1",9.47031717333574,6.81673588059497,"1_story_1946_",0,2,"Sawyer","Detchd",0,316,1,6,"Y","1960_1970","1Fam",912,5.17048399503815,"TA",912,5,6.60394382460047,"Normal",352,"NA","WD","TA",11.8775685785581,"Barato"
"2",9.04793908261736,7.18387071506245,"2_story_1945_",668,3,"IDOTRR","Detchd",0,226,1,4,"N","1910_1920","1Fam",649,6.47697236288968,"TA",649,4,0,"Normal",250,"NA","WD","TA",10.5966347330961,"Barato"
"3",9.29284159348793,7.00124562206948,"1_story_1946_",0,3,"CollgCr","Attchd",0,456,1,5,"Y","1990_","1Fam",1097,7.00124562206948,"Gd",1097,5,0,"Normal",672,"NA","WD","TA",11.8844890214027,"Barato"
"4",8.94363670590959,7.46908388492123,"1_story_PUD_1946_",0,2,"NridgHt","Attchd",412,278,2,5,"Y","1990_","TwnhsE",1752,7.16780918431644,"Ex",1752,9,6.12468339089421,"Normal",576,"Gd","WD","Ex",12.6757637259376,"Caro"
"5",9.31443008050056,7.41276401742656,"1_story_1946_",0,3,"Somerst","Attchd",0,146,2,5,"Y","1990_","1Fam",1656,7.39817409297047,"Gd",1656,8,3.2188758248682,"Normal",826,"NA","WD","Gd",12.4280154762679,"Barato"
"6",9.16868469670735,7.81359155295243,"2_story_1946_",1330,4,"NridgHt","BuiltIn",344,343,2,5,"Y","1990_","1Fam",1143,7.04228617193974,"Ex",1143,8,0,"Normal",852,"Gd","WD","Gd",12.6666570528594,"Caro"
"7",8.99603266932437,6.89871453432999,"1_story_1946_",0,3,"CollgCr","NA",0,0,1,5,"Y","1990_","1Fam",990,5.99893656194668,"Gd",990,4,6.37842618365159,"Normal",0,"NA","WD","TA",11.7248058240057,"Barato"
"8",9.27105910701089,6.7286286130847,"1_story_1945_",0,2,"Edwards","Basment",0,77,1,5,"Y","1910_1920","1Fam",835,5.86078622346587,"TA",458,5,4.69134788222914,"Abnorml",366,"NA","COD","TA",11.3265958867787,"Barato"
"9",9.14590851181679,7.59739632021279,"2_story_1946_",939,3,"Somerst","Attchd",768,185,2,5,"Y","1990_","1Fam",1053,6.96034772910131,"Ex",1053,8,0,"Normal",648,"Gd","WD","Gd",12.4292161968444,"Caro"
"10",9.16178018136081,7.52617891334615,"1_5_story_fin",639,4,"Edwards","Attchd",0,182,2,4,"Y","1950_1960","1Fam",1216,6.31173480915291,"TA",994,6,6.09807428216624,"Normal",325,"NA","WD","TA",11.8270060112765,"Barato"
